5298629105000304640,1,1,0.9966,0.9966,141.1059,1.3644,-62.5196,1.4876,-1.4933,0.9408,181.0482,373.1217,20.2409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4077279494318046336,0.9998,0.9998,0.996,0.996,276.5103,0.9693,-24.4336,0.9131,0.7323,0.8281,-427.8781,-411.8871,20.2339,19.651247,18.764885,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4059489190046927104,0.9999,0.9999,0.9952,0.9952,261.8413,1.4199,-29.2519,1.4423,-2.3466,1.2621,315.6619,-345.067,20.0222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4050290400828129920,0.9999,0.9999,0.995,0.995,271.3593,0.8587,-29.7849,0.8483,-1.4765,1.0111,-325.5231,267.9962,19.1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4085971541701843072,0.9999,0.9999,0.9942,0.9942,282.4378,0.8313,-20.1622,0.7725,-1.0024,1.1327,326.9653,376.6502,20.4028,20.518751,19.046804,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4144523941824318976,1,1,0.9936,0.9936,268.4474,1.5887,-17.5218,1.471,-3.0484,1.1525,287.1554,264.0753,20.1217,20.128874,18.603203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4047746508934504064,1,1,0.9933,0.9933,276.9383,0.8662,-30.2476,0.8415,-1.3066,0.7838,251.8568,251.9783,19.0977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5253885407021050240,0.9999,0.9999,0.9928,0.9928,158.5513,1.0646,-61.5395,2.3942,-5.1423,1.8851,-49.1974,-552.0658,20.5863,,18.624619,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4064906483776526464,0.9999,0.9999,0.9928,0.9928,272.0729,1.142,-25.593,1.1418,-1.4272,1.0584,305.6547,289.0032,18.8611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4050279062178718720,0.9999,0.9999,0.992,0.992,270.7245,1.3986,-29.478,0.9887,-3.8548,1.4279,-318.6874,274.6946,19.681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4050825931766686848,0.9999,0.9999,0.9915,0.9915,272.2566,0.9889,-28.2781,0.9097,-0.8214,0.8727,-280.3175,-271.0064,19.3345,19.265928,17.164606,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4062997284932598144,0.9996,0.9996,0.9897,0.9897,272.7606,0.9694,-27.3108,0.8223,0.0721,0.9709,-348.4667,-339.4808,18.9393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4251499104627427072,1,1,0.9896,0.9896,280.9994,1.0849,-8.78,0.9265,-2.1943,0.9503,263.2738,-234.5441,20.0749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4143773593823651712,0.9998,0.9998,0.989,0.989,270.2847,1.3512,-17.7798,1.6314,-3.0713,1.4081,-304.4377,-295.2506,19.673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4042204072754221952,0.9998,0.9998,0.9889,0.9889,270.5777,1.558,-34.2241,0.9738,-2.4714,1.315,-325.0857,269.56,19.6806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4093134726834244864,0.9991,0.9991,0.9869,0.9869,277.2688,1.0121,-18.7134,1.0855,0.6239,0.8576,333.9322,354.9145,19.7373,20.123003,18.225277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4062990722219077376,0.9995,0.9995,0.9861,0.9861,272.4226,0.8454,-27.4659,0.9251,-0.4227,0.9857,324.4917,-268.2363,19.2419,18.962465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4144375851321865600,0.9997,0.9997,0.9856,0.9856,271.0551,1.5935,-16.3617,1.5742,-1.4767,1.1311,-290.1648,-277.0632,20.3069,20.77904,18.640816,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4050178006048344192,0.9993,0.9993,0.9856,0.9856,270.653,0.7272,-30.0624,0.7485,0.3335,0.6662,258.0829,277.9972,19.1067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4063031369808331776,0.9999,0.9999,0.9846,0.9846,271.9384,0.7528,-27.3555,0.676,-1.4607,0.7998,-240.3488,-226.827,19.1341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4065248775459749632,0.9999,0.9999,0.9842,0.9842,275.5631,0.9282,-24.6546,0.9935,-1.4743,0.8918,-247.1116,-243.3247,19.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4081584941259806592,0.9998,0.9998,0.9828,0.9828,286.4354,1.4164,-21.9712,1.3818,-1.7833,1.0776,-230.7933,-288.7243,20.2677,20.125402,19.525469,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4116537728805843712,0.9991,0.9991,0.9827,0.9827,265.0201,1.1744,-23.2456,1.0709,0.1178,0.9557,-325.7512,-298.6542,19.6636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2204349603422392960,0.9999,0.9999,0.9813,0.9813,328.325,1.6277,62.2757,0.9852,-3.3895,1.2527,-331.3799,133.1904,20.0098,19.664413,18.4317,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4145276248306007552,0.9996,0.9996,0.981,0.981,270.8298,1.6122,-15.2472,1.426,-1.9316,1.5045,-338.5839,-339.0592,20.1629,20.564306,18.592636,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966594450238136704,0.9741,0.9741,0.981,0.981,102.4843,0.0464,46.8356,0.0667,1.345,0.0918,142.0703,-285.1508,14.3883,15.025444,13.623725,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4052755677738964736,0.9999,0.9999,0.9797,0.9797,275.2386,0.7321,-26.6528,0.6434,-1.3491,0.7507,227.7695,219.5323,19.2103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4052051337437189248,0.9996,0.9996,0.9797,0.9797,276.6524,0.6777,-26.6844,0.5988,0.1121,0.6185,236.8734,245.7977,19.2354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4120761571401022848,0.9996,0.9996,0.9795,0.9795,267.283,2.003,-17.4228,1.7523,-3.6758,1.6612,-311.7845,-285.3309,20.2916,19.301527,18.589722,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4053207095981213312,0.9995,0.9995,0.9793,0.9793,275.7104,1.4664,-25.1543,1.2805,-2.1276,1.5042,322.4873,318.0327,19.9427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4062739101732019328,0.9994,0.9994,0.9785,0.9785,270.3645,1.2561,-27.6611,1.126,-0.5283,1.2911,367.0866,351.0394,19.5151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4042791181767562368,0.9996,0.9996,0.9775,0.9775,272.1025,1.4241,-32.7034,1.2772,-1.6986,1.6026,374.0561,393.2139,19.8375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4064585220205940480,0.9996,0.9996,0.9749,0.9749,272.6991,1.0985,-26.5102,1.2803,-4.0086,1.607,320.672,-215.2243,19.3385,,16.94633,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4052563641136434176,0.9994,0.9994,0.9746,0.9746,274.2127,1.7241,-26.8571,0.9053,-3.2828,1.6262,-320.7046,257.5801,19.7928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4062846308240344576,0.9991,0.9991,0.9741,0.9741,271.7244,1.0581,-28.2012,0.9486,-0.7827,1.2819,-345.9441,284.4011,19.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4053077491056550912,0.9993,0.9993,0.9731,0.9731,275.0509,1.172,-25.6501,1.368,-2.4028,1.6226,349.4512,-283.8743,19.8347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5992977913505956736,0.9992,0.9992,0.9727,0.9727,244.8111,0.5897,-41.7564,0.6346,-0.0576,0.7767,-200.9376,293.7216,19.2401,19.83625,17.688131,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2076795156398996864,0.9994,0.9994,0.9713,0.9713,296.4689,1.6584,40.7593,1.8732,-5.6908,2.0857,18.5364,428.3627,20.5418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4045603869975635072,0.9998,0.9998,0.9711,0.9711,274.5215,1.3629,-32.5328,1.2842,-3.18,1.1607,-261.0101,203.6077,19.8652,19.78601,18.8055,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4076305533168722816,0.9999,0.9999,0.9705,0.9705,278.3384,1.2074,-24.9853,1.2165,-2.2972,0.9182,-214.5519,-227.3259,19.4419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4050709692673393280,0.9998,0.9998,0.9698,0.9698,272.1602,0.591,-29.1718,0.4987,-0.2876,0.6149,-218.5919,-221.586,19.2254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4096695941953795968,0.9988,0.9988,0.9667,0.9667,277.0589,1.9975,-17.4395,1.8742,-0.5728,1.3279,310.7408,339.9399,20.1036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4252282403509763712,0.9993,0.9993,0.9665,0.9665,282.1877,2.1306,-7.3734,1.5979,-4.4528,1.7946,290.574,-258.5421,20.3112,20.050364,18.590523,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4056613142462056832,0.9993,0.9993,0.9665,0.9665,268.5347,1.2265,-28.8473,1.6899,-4.7774,2.1004,328.5473,-316.9761,19.7158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040656720502356224,0.9997,0.9997,0.965,0.965,267.812,0.8624,-35.6283,0.7712,-1.6084,0.976,-243.9408,220.4433,19.4158,19.256136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4118852200688598400,0.9988,0.9988,0.9646,0.9646,266.5428,1.4713,-20.9504,1.3026,-0.552,1.056,280.4343,249.2801,20.0701,20.3391,18.381992,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4076791517309098368,0.9994,0.9994,0.9636,0.9636,280.2729,1.1489,-24.0152,0.8801,-2.941,1.4174,246.0262,262.3663,20.4517,19.750875,18.747717,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4147609240120154624,0.9997,0.9997,0.9606,0.9606,271.7367,1.5975,-13.4077,1.6543,-2.756,1.2015,237.8949,230.6644,19.8099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798008584396457088,0.9676,0.9676,0.9603,0.9603,324.6125,0.0977,25.3737,0.0757,1.0517,0.1093,98.3849,240.3516,17.0162,17.136173,16.73345,,0.0627,,,,,,,,,,,,,,,,,,,,,,,,,,
4092232818072118656,0.9998,0.9998,0.9592,0.9592,280.7118,0.5961,-19.9246,0.6745,-2.1356,0.9495,-204.9235,-231.9774,19.3447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4065185313050444544,0.9349,0.9349,0.9576,0.9576,274.0821,0.308,-25.0717,0.3032,1.5002,0.3484,-254.4908,-299.3964,18.1423,18.508556,16.556168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4052239353961851264,0.9976,0.9976,0.9573,0.9573,274.1507,0.7964,-27.6546,0.8409,0.2086,0.9089,-298.5155,227.198,18.9639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5926013326060813184,0.9991,0.9991,0.9566,0.9566,256.8027,1.0088,-50.8148,0.9353,-1.9946,1.302,-201.5874,293.3493,19.9626,19.870907,18.356897,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5826560300277236224,0.9997,0.9997,0.9565,0.9565,232.8242,1.3563,-64.424,1.2036,-1.8265,0.9992,-240.5376,-210.0352,19.5344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4064967747222792832,0.9976,0.9976,0.9556,0.9556,273.4991,0.9025,-25.2931,0.801,0.9485,1.0742,391.9058,384.4552,19.5772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4116865692422098176,0.999,0.999,0.954,0.954,266.0528,2.1916,-22.9784,2.0013,-1.6099,1.7525,-390.2816,-334.2742,20.1255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4119043103440216960,0.9996,0.9996,0.9539,0.9539,266.8345,1.6705,-20.1306,1.4509,-3.783,1.3474,238.0231,-222.6953,20.2305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4062936021560134144,0.9981,0.9981,0.9533,0.9533,271.3458,1.2532,-27.6108,1.3799,-0.7202,1.4126,320.0201,296.9922,19.4057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4052418643034760960,0.9966,0.9966,0.9533,0.9533,273.1998,0.8982,-27.6198,0.7524,0.4428,0.8725,-271.7082,-262.6607,19.4357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4110636443710964480,0.9987,0.9987,0.9531,0.9531,263.216,1.9135,-23.709,1.6756,-3.2246,1.8626,-315.5952,-270.1487,20.0851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5933512167220412544,0.9985,0.9985,0.953,0.953,247.0484,0.8708,-53.9901,1.2964,0.107,1.3596,-229.7335,487.6296,19.6847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5852299042917955456,0.9981,0.9981,0.9512,0.9512,209.922,1.0441,-64.5401,1.2893,-0.9303,1.4815,-316.1641,302.8468,20.8047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4062699935756555648,0.9981,0.9981,0.9512,0.9512,269.8974,1.0586,-28.1814,1.0776,-0.7069,1.2054,281.5182,-250.6721,19.1345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5945920671258062592,0.9992,0.9992,0.9495,0.9495,266.031,0.9115,-52.1164,1.2931,-5.1292,1.7498,205.7844,-277.1392,20.2677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4068793016912660608,0.9979,0.9979,0.9486,0.9486,266.1464,1.3079,-23.517,1.3056,-0.7718,1.4413,288.3609,-319.1836,20.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4061176699905393408,0.9986,0.9986,0.9478,0.9478,263.2902,1.6073,-27.955,1.6411,-2.5171,1.8998,316.8097,-336.0245,20.5096,20.878983,18.152176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4065595602729648000,0.9984,0.9984,0.9469,0.9469,274.165,0.9688,-23.774,1.3384,-1.6323,1.7088,343.3173,-297.4144,19.3031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4117667580057168128,0.9995,0.9995,0.9453,0.9453,263.61,1.352,-21.855,1.2337,-3.8053,1.3741,-241.6333,-211.7445,19.899,19.28669,18.215946,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4096525277091050240,0.9983,0.9983,0.9444,0.9444,275.4652,1.1723,-17.7236,1.2297,-0.4672,0.9903,251.2175,233.7265,19.7913,20.194967,18.345343,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4164761965105650560,0.9976,0.9976,0.9429,0.9429,265.8976,1.7789,-10.1784,1.8347,-0.653,1.262,-282.1191,-253.2501,20.5236,20.975067,19.37505,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4050679696710550272,0.9974,0.9974,0.9423,0.9423,273.536,0.9057,-28.3143,0.7671,-0.1398,1.0291,-251.885,-257.9638,18.7336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4065299245636600064,0.9993,0.9993,0.9419,0.9419,274.5897,0.9815,-24.5879,0.8252,-0.918,0.8937,224.778,220.4284,19.1111,18.670496,17.41919,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4052958739453544960,0.9994,0.9994,0.9408,0.9408,274.964,0.6261,-26.5627,0.6144,-0.3965,0.7266,215.2226,216.6693,19.0475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4077286400627226752,0.9985,0.9985,0.9399,0.9399,276.5043,1.2597,-24.2398,1.459,-2.7096,1.5703,-280.6839,219.4312,20.0507,20.273891,19.080393,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4063276011147686400,0.9934,0.9934,0.9377,0.9377,271.9289,0.5809,-26.7666,0.5758,0.7838,0.6733,256.1378,236.6338,19.4646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4661228470505397632,0.9978,0.9978,0.9368,0.9368,77.1643,1.8214,-69.2476,0.8331,-0.1711,0.9309,-329.0956,-81.0057,20.4873,19.540941,19.263184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6725210051521898496,0.9994,0.9994,0.9357,0.9357,272.522,0.6807,-41.4875,1.2074,-3.9363,1.4166,256.4542,186.0686,19.7522,19.512873,17.431547,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4061420275974859776,0.9988,0.9988,0.9344,0.9344,262.1087,2.1645,-27.73,1.7289,-6.1485,2.6734,-325.1793,363.9681,20.9039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6726399310796908416,0.9989,0.9989,0.9337,0.9337,276.3908,1.9472,-39.7662,1.2742,-5.5737,1.8904,-256.8858,220.1918,20.3294,19.848438,19.271173,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050179518946705152,0.9999,0.9999,0.9318,0.9318,291.3307,0.2435,36.4501,0.2742,0.2366,0.3172,-137.6474,-214.711,17.0189,17.641584,15.994977,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4052631359936637312,0.9987,0.9987,0.9286,0.9286,273.7203,1.3035,-26.5405,1.3973,-3.7248,1.64,265.4459,-204.4389,19.4606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5978901415910691328,0.9979,0.9979,0.9284,0.9284,257.6001,1.9152,-34.2328,1.6567,-4.3904,2.2302,292.4026,-282.6439,19.9963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4687544834620727936,0.9978,0.9978,0.9275,0.9275,18.7928,1.2633,-72.3005,0.8678,-0.4407,1.0024,239.5683,-230.1865,19.4892,18.382912,18.458633,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4049431991568452480,0.9989,0.9989,0.9268,0.9268,274.2492,1.5875,-30.24,1.4181,-5.4651,1.8432,-264.8479,196.8819,19.5516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4062449350192600832,0.9979,0.9979,0.9209,0.9209,271.0888,1.0112,-28.5819,0.8933,-0.5133,0.9849,-226.0521,-231.5315,19.1714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5241730683961806976,0.9997,0.9997,0.9162,0.9162,163.3176,0.3544,-62.4651,0.6753,-0.0932,0.4988,-4.0767,271.2077,19.0489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4035898583908583296,0.9974,0.9974,0.914,0.914,271.3121,1.4986,-39.2926,1.2783,-3.7959,1.9944,-284.0358,-223.1567,20.6346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4116726466823698816,0.9971,0.9971,0.913,0.913,264.5175,1.5819,-22.9683,1.2764,-1.1303,1.3202,-258.1257,-222.4858,19.8733,19.8549,18.030735,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4139536316504283008,0.9976,0.9976,0.9119,0.9119,257.85,1.655,-14.7298,1.3033,-1.2253,1.2453,-257.9577,-204.1648,20.2042,20.326553,18.039577,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4108536032926527104,0.9969,0.9969,0.9101,0.9101,257.2309,1.8483,-27.5802,1.1824,-2.7487,1.9663,-344.3446,-172.3611,19.4917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4090093374594595072,0.9986,0.9986,0.9096,0.9096,277.8948,1.3563,-21.6756,1.188,-3.4172,1.5199,221.4881,225.7724,19.7739,19.368895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4083593302322846336,0.997,0.997,0.9087,0.9087,290.5728,0.9959,-18.7694,1.0171,-0.9033,1.2309,208.3074,260.4555,19.0569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4061120830919006336,0.9992,0.9992,0.9073,0.9073,265.773,1.0594,-25.9781,0.9916,-0.314,0.677,-205.7959,199.1227,19.5175,20.238924,17.47351,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4057830611019258624,0.9995,0.9995,0.9057,0.9057,261.3267,0.7966,-31.9813,1.0733,-2.2657,1.0515,200.1402,-210.1859,19.1346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4061745800143899392,0.9983,0.9983,0.9054,0.9054,264.7134,1.436,-26.5736,1.6933,-4.2381,1.7494,231.8733,-223.8438,20.1177,20.343567,17.645166,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6057809551475331712,0.9972,0.9972,0.9028,0.9028,184.2946,1.3569,-61.2357,1.9193,-3.5886,2.3304,129.0325,-411.0982,20.7462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089843476173044608,0.9989,0.9989,0.9017,0.9017,277.3418,1.3296,-22.965,1.2001,-4.6908,1.6076,-259.1281,161.8819,20.1006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
